user_played, instrument_name, velocity, pitch, start (s), end (s)
False,bass-electric,62,59,88.83333333333333,88.9375
False,bass-electric,62,55,88.83333333333333,88.9375
False,bass-electric,60,50,88.83333333333333,88.9375
False,bass-electric,80,38,89.0,89.47916666666667
False,piano,93,35,89.0,89.10833333333333
False,bass-electric,64,55,89.33333333333333,89.42708333333333
False,bass-electric,76,59,89.33333333333333,89.4375
False,bass-electric,64,50,89.33333333333333,89.44166666666666
False,bass-electric,89,35,89.5,90.0
False,piano,93,35,89.5,89.61875
False,piano,127,44,89.5,89.64583333333333
False,piano,119,39,89.5,89.65
False,piano,113,54,89.5,89.66041666666666
False,piano,127,40,89.5,89.67083333333333
False,bass-electric,62,55,89.83333333333333,89.9
False,bass-electric,68,50,89.83333333333333,89.91041666666666
False,bass-electric,76,59,89.83333333333333,89.92708333333333
False,flute,127,98,89.83333333333333,89.99375
False,flute,127,97,90.0,90.2125
False,bass-electric,89,36,90.0,90.46875
False,piano,89,35,90.0,90.13541666666667
False,bass-electric,60,55,90.33333333333333,90.44791666666667
False,bass-electric,59,52,90.33333333333333,90.4625
False,bass-electric,76,58,90.33333333333333,90.47291666666666
False,flute,127,98,90.33333333333333,90.44791666666667
False,flute,127,98,90.5,90.7125
False,bass-electric,80,40,90.5,91.03541666666666
False,piano,89,35,90.5,90.62916666666666
False,piano,127,44,90.5,90.63958333333333
False,piano,113,39,90.5,90.65
False,piano,113,54,90.5,90.65
False,piano,127,40,90.5,90.65
False,bass-electric,41,55,90.83333333333333,90.90625
False,bass-electric,41,52,90.83333333333333,90.93125
False,bass-electric,56,58,90.83333333333333,90.97291666666666
False,flute,127,98,90.83333333333333,91.05208333333333
False,flute,127,97,91.0,91.1875
False,bass-electric,68,43,91.0,91.57708333333333
False,piano,85,35,91.0,91.11458333333333
False,bass-electric,62,55,91.33333333333333,91.44166666666666
False,bass-electric,55,52,91.33333333333333,91.44166666666666
False,bass-electric,57,58,91.33333333333333,91.44166666666666
False,flute,127,98,91.33333333333333,91.4625
False,flute,127,98,91.5,91.69166666666666
False,bass-electric,85,40,91.5,92.0
False,piano,89,35,91.5,91.61875
False,piano,113,54,91.5,91.65
False,piano,127,44,91.5,91.65
False,piano,113,39,91.5,91.66666666666667
False,piano,119,40,91.5,91.6875
False,bass-electric,60,58,91.83333333333333,91.93125
False,bass-electric,62,55,91.83333333333333,91.9375
False,bass-electric,52,52,91.83333333333333,91.94791666666667
False,flute,127,98,91.83333333333333,92.0
False,flute,127,97,92.0,92.19166666666666
False,bass-electric,72,36,92.0,92.57291666666667
False,piano,93,35,92.0,92.12916666666666
False,bass-electric,60,55,92.33333333333333,92.41666666666667
False,bass-electric,60,58,92.33333333333333,92.41666666666667
False,bass-electric,60,52,92.33333333333333,92.4375
False,flute,127,98,92.33333333333333,92.44166666666666
False,flute,127,98,92.5,92.66666666666667
False,bass-electric,72,40,92.5,92.99375
False,piano,93,35,92.5,92.62916666666666
False,piano,127,44,92.5,92.64583333333333
False,piano,119,39,92.5,92.66041666666666
False,piano,127,40,92.5,92.66666666666667
False,piano,113,54,92.5,92.67083333333333
False,bass-electric,62,55,92.83333333333333,92.92708333333333
False,bass-electric,56,52,92.83333333333333,92.9375
False,bass-electric,60,58,92.83333333333333,92.94791666666667
False,flute,127,98,92.83333333333333,93.0
False,flute,127,97,93.0,93.16666666666667
False,bass-electric,76,43,93.0,93.55625
False,piano,98,35,93.0,93.125
False,flute,127,98,93.16666666666667,93.25
False,bass-electric,64,55,93.33333333333333,93.42708333333333
False,bass-electric,68,58,93.33333333333333,93.43125
False,bass-electric,62,52,93.33333333333333,93.4375
False,flute,127,98,93.33333333333333,93.41666666666667
False,flute,127,97,93.5,93.66666666666667
False,bass-electric,76,40,93.5,93.95208333333333
False,piano,89,35,93.5,93.61875
False,piano,127,44,93.5,93.63958333333333
False,piano,127,40,93.5,93.65
False,piano,113,54,93.5,93.66666666666667
False,piano,113,39,93.5,93.67083333333333
False,flute,119,98,93.66666666666667,93.75
False,bass-electric,62,55,93.83333333333333,93.93125
False,bass-electric,55,52,93.83333333333333,93.9375
False,bass-electric,68,58,93.83333333333333,93.95208333333333
False,flute,127,98,93.83333333333333,94.0
False,flute,127,97,94.0,94.20833333333333
False,bass-electric,98,31,94.0,94.53125
False,piano,93,35,94.0,94.10833333333333
False,bass-electric,51,50,94.33333333333333,94.4375
False,bass-electric,76,55,94.33333333333333,94.44166666666666
False,bass-electric,89,59,94.33333333333333,94.44791666666667
False,flute,127,98,94.33333333333333,94.44791666666667
False,flute,127,98,94.5,94.66666666666667
False,bass-electric,93,35,94.5,95.01041666666667
False,piano,89,35,94.5,94.60833333333333
False,piano,127,44,94.5,94.61875
False,piano,127,40,94.5,94.64583333333333
False,piano,113,39,94.5,94.65
False,piano,107,54,94.5,94.65625
False,bass-electric,47,50,94.83333333333333,94.94166666666666
False,bass-electric,60,55,94.83333333333333,94.94791666666667
False,bass-electric,64,59,94.83333333333333,94.95208333333333
False,flute,127,98,94.83333333333333,94.97291666666666
False,flute,127,97,95.0,95.16666666666667
False,bass-electric,85,38,95.0,95.44791666666667
False,piano,89,35,95.0,95.12916666666666
False,bass-electric,33,50,95.33333333333333,95.43125
False,bass-electric,60,59,95.33333333333333,95.45208333333333
False,bass-electric,51,55,95.33333333333333,95.45208333333333
False,flute,127,98,95.33333333333333,95.40625
False,flute,127,98,95.5,95.57708333333333
False,bass-electric,76,40,95.5,96.0
False,piano,93,35,95.5,95.61458333333333
False,piano,113,39,95.5,95.64583333333333
False,piano,127,44,95.5,95.65
False,piano,127,40,95.5,95.65
False,piano,113,54,95.5,95.67708333333333
False,bass-electric,50,50,95.83333333333333,95.92708333333333
False,bass-electric,56,55,95.83333333333333,95.93125
False,bass-electric,60,59,95.83333333333333,95.93125
False,flute,127,98,95.83333333333333,96.0
False,flute,127,97,96.0,96.16666666666667
False,bass-electric,85,43,96.0,96.60833333333333
False,piano,89,35,96.0,96.10416666666667
False,flute,127,98,96.16666666666667,96.25
False,bass-electric,56,59,96.33333333333333,96.42708333333333
False,bass-electric,48,50,96.33333333333333,96.44166666666666
False,bass-electric,57,55,96.33333333333333,96.44166666666666
False,flute,127,98,96.33333333333333,96.45208333333333
False,flute,127,97,96.5,96.66666666666667
False,bass-electric,76,40,96.5,97.025
False,piano,89,35,96.5,96.625
False,piano,127,44,96.5,96.64583333333333
False,piano,127,40,96.5,96.64583333333333
False,piano,107,39,96.5,96.67083333333333
False,piano,113,54,96.5,96.67083333333333
False,flute,127,98,96.66666666666667,96.75
False,bass-electric,59,55,96.83333333333333,96.94166666666666
False,bass-electric,50,50,96.83333333333333,96.95208333333333
False,bass-electric,62,59,96.83333333333333,96.95833333333333
False,flute,127,98,96.83333333333333,96.91666666666667
False,flute,118,98,97.0,97.20208333333333
False,bass-electric,64,38,97.0,97.47916666666667
False,piano,89,35,97.0,97.13958333333333
False,bass-electric,60,55,97.33333333333333,97.4375
False,bass-electric,56,50,97.33333333333333,97.44791666666667
False,bass-electric,76,59,97.33333333333333,97.45208333333333
False,flute,127,98,97.33333333333333,97.525
False,bass-electric,72,35,97.5,98.0
False,piano,127,44,97.5,97.625
False,piano,89,35,97.5,97.62916666666666
False,piano,113,39,97.5,97.64583333333333
False,piano,119,40,97.5,97.65625
False,piano,107,54,97.5,97.65625
False,bass-electric,56,55,97.83333333333333,97.93125
False,bass-electric,47,50,97.83333333333333,97.9375
False,bass-electric,68,59,97.83333333333333,97.95208333333333
False,flute,127,98,97.83333333333333,98.0
False,flute,127,101,98.0,98.16041666666666
False,bass-electric,85,38,98.0,98.55208333333333
False,piano,89,35,98.0,98.13541666666667
False,bass-electric,55,54,98.33333333333333,98.4375
False,bass-electric,62,50,98.33333333333333,98.47916666666667
False,bass-electric,80,60,98.33333333333333,98.48958333333333
False,flute,127,98,98.33333333333333,98.5
False,bass-electric,72,42,98.5,98.98333333333333
False,piano,89,35,98.5,98.62916666666666
False,piano,127,44,98.5,98.63958333333333
False,piano,113,39,98.5,98.65
False,piano,113,54,98.5,98.65
False,piano,127,40,98.5,98.65
False,bass-electric,46,50,98.83333333333333,98.92083333333333
False,bass-electric,60,54,98.83333333333333,98.94791666666667
False,bass-electric,76,60,98.83333333333333,98.9625
False,bass-electric,80,45,99.0,99.56666666666666
False,piano,85,35,99.0,99.11458333333333
False,bass-electric,47,50,99.33333333333333,99.4375
False,bass-electric,55,54,99.33333333333333,99.44791666666667
False,bass-electric,80,60,99.33333333333333,99.47916666666667
False,bass-electric,76,38,99.5,100.0
False,piano,89,35,99.5,99.61875
False,piano,113,54,99.5,99.65
False,piano,127,44,99.5,99.65
False,piano,113,39,99.5,99.66666666666667
False,piano,119,40,99.5,99.6875
False,bass-electric,62,50,99.83333333333333,99.91666666666667
False,bass-electric,57,54,99.83333333333333,99.92708333333333
False,bass-electric,72,60,99.83333333333333,99.94166666666666
False,flute,127,98,99.83333333333333,100.0
False,flute,127,101,100.0,100.23958333333333
False,bass-electric,89,36,100.0,100.525
False,piano,93,35,100.0,100.12916666666666
False,bass-electric,55,58,100.33333333333333,100.4375
False,bass-electric,62,52,100.33333333333333,100.4625
False,bass-electric,72,60,100.33333333333333,100.47291666666666
False,flute,127,100,100.33333333333333,100.47916666666667
False,flute,124,98,100.5,100.70833333333333
False,bass-electric,80,40,100.5,101.01041666666667
False,piano,93,35,100.5,100.62916666666666
False,piano,127,44,100.5,100.64583333333333
False,piano,119,39,100.5,100.66041666666666
False,piano,127,40,100.5,100.66666666666667
False,piano,113,54,100.5,100.67083333333333
False,bass-electric,56,58,100.83333333333333,100.94166666666666
False,bass-electric,72,60,100.83333333333333,100.95833333333333
False,bass-electric,64,52,100.83333333333333,100.9625
False,flute,127,96,100.83333333333333,100.9625
False,flute,127,94,100.99375,101.03125
False,flute,127,95,101.0,101.22291666666666
False,bass-electric,76,43,101.0,101.49375
False,piano,98,35,101.0,101.125
False,bass-electric,59,52,101.33333333333333,101.43125
False,bass-electric,76,60,101.33333333333333,101.43125
False,flute,127,98,101.33333333333333,101.5
False,bass-electric,51,58,101.5,101.5625
False,flute,127,91,101.5,101.66666666666667
False,bass-electric,89,36,101.5,101.9625
False,piano,89,35,101.5,101.61875
False,piano,127,44,101.5,101.63958333333333
False,piano,127,40,101.5,101.65
False,piano,113,54,101.5,101.66666666666667
False,piano,113,39,101.5,101.67083333333333
False,flute,119,89,101.66666666666667,101.83333333333333
False,bass-electric,52,58,101.83333333333333,101.9
False,bass-electric,68,60,101.83333333333333,101.92708333333333
False,bass-electric,59,52,101.83333333333333,101.94791666666667
False,flute,109,86,101.83333333333333,102.0
False,flute,119,90,101.98333333333333,102.06666666666666
False,flute,127,91,102.0,102.33333333333333
False,bass-electric,89,31,102.0,102.45208333333333
False,piano,93,35,102.0,102.10833333333333
False,bass-electric,51,55,102.33333333333333,102.38541666666667
False,bass-electric,52,57,102.33333333333333,102.38958333333333
False,bass-electric,48,50,102.33333333333333,102.4375
False,bass-electric,51,59,102.33333333333333,102.44166666666666
False,bass-electric,85,35,102.5,103.03541666666666
False,piano,89,35,102.5,102.60833333333333
False,piano,127,44,102.5,102.61875
False,piano,127,40,102.5,102.64583333333333
False,piano,113,39,102.5,102.65
False,piano,107,54,102.5,102.65625
False,bass-electric,59,50,102.83333333333333,102.9375
False,bass-electric,72,55,102.83333333333333,102.94166666666666
False,bass-electric,80,59,102.83333333333333,102.97291666666666
False,flute,127,91,102.83333333333333,102.91666666666667
False,flute,127,88,103.0,103.30625
False,bass-electric,72,38,103.0,103.46875
False,piano,89,35,103.0,103.12916666666666
False,bass-electric,30,50,103.33333333333333,103.41666666666667
False,bass-electric,55,55,103.33333333333333,103.44166666666666
False,bass-electric,64,59,103.33333333333333,103.4625
False,flute,127,91,103.33333333333333,103.39583333333333
False,flute,127,91,103.5,103.69166666666666
False,bass-electric,89,40,103.5,103.95208333333333
False,piano,93,35,103.5,103.61458333333333
False,piano,113,39,103.5,103.64583333333333
False,piano,127,44,103.5,103.65
False,piano,127,40,103.5,103.65
False,piano,113,54,103.5,103.67708333333333
False,bass-electric,51,55,103.83333333333333,103.9
False,bass-electric,55,59,103.83333333333333,103.90625
False,flute,127,91,103.83333333333333,103.94166666666666
False,flute,127,88,104.0,104.30625
False,bass-electric,72,43,104.0,104.55625
False,piano,89,35,104.0,104.10416666666667
False,bass-electric,40,50,104.33333333333333,104.41666666666667
False,bass-electric,51,55,104.33333333333333,104.42708333333333
False,bass-electric,62,59,104.33333333333333,104.4375
False,flute,127,91,104.33333333333333,104.45833333333333
False,flute,127,91,104.5,104.66666666666667
False,bass-electric,80,40,104.5,105.01041666666667
False,piano,89,35,104.5,104.625
False,piano,127,44,104.5,104.64583333333333
False,piano,127,40,104.5,104.64583333333333
False,piano,113,54,104.5,104.67083333333333
False,piano,107,39,104.5,104.67083333333333
False,bass-electric,47,50,104.83333333333333,104.94166666666666
False,bass-electric,56,55,104.83333333333333,104.94166666666666
False,bass-electric,60,59,104.83333333333333,104.95208333333333
False,flute,127,91,104.83333333333333,105.0
False,flute,127,88,105.0,105.16666666666667
False,bass-electric,93,38,105.0,105.525
False,piano,89,35,105.0,105.13958333333333
False,bass-electric,60,59,105.33333333333333,105.41666666666667
False,bass-electric,56,50,105.33333333333333,105.41666666666667
False,bass-electric,60,55,105.33333333333333,105.42083333333333
False,flute,127,91,105.33333333333333,105.5
False,bass-electric,80,35,105.5,105.875
False,piano,127,44,105.5,105.625
False,piano,89,35,105.5,105.62916666666666
False,piano,113,39,105.5,105.64583333333333
False,piano,107,54,105.5,105.65625
False,piano,119,40,105.5,105.65625
False,bass-electric,51,50,105.83333333333333,105.89583333333333
False,bass-electric,50,59,105.83333333333333,105.91041666666666
False,bass-electric,56,55,105.83333333333333,105.91041666666666
False,bass-electric,127,67,105.86875,105.98333333333333
False,bass-electric,102,36,106.0,106.42708333333333
False,piano,98,35,106.0,106.14583333333333
False,bass-electric,127,72,106.07291666666667,106.26458333333333
False,bass-electric,89,60,106.33333333333333,106.47291666666666
False,bass-electric,85,52,106.33333333333333,106.47291666666666
False,bass-electric,85,58,106.33333333333333,106.47916666666667
False,bass-electric,127,72,106.35833333333333,106.47916666666667
False,bass-electric,98,40,106.5,106.9375
False,piano,119,54,106.5,106.65625
False,piano,98,35,106.5,106.66666666666667
False,piano,119,39,106.5,106.69166666666666
False,piano,127,44,106.5,106.72291666666666
False,piano,127,40,106.5,106.78125
False,bass-electric,127,72,106.55208333333333,106.69166666666666
False,bass-electric,56,52,106.83333333333333,106.94791666666667
False,bass-electric,68,60,106.83333333333333,106.95833333333333
False,bass-electric,57,58,106.83333333333333,106.9625
False,bass-electric,127,72,106.86458333333333,106.98958333333333
True,violin,127,60,107.0,107.16666666666667
True,violin,107,64,107.0,107.16666666666667
True,violin,107,67,107.0,107.16666666666667
False,bass-electric,85,43,107.0,107.47916666666667
False,piano,93,35,107.0,107.12916666666666
False,bass-electric,127,72,107.06666666666666,107.24375
False,bass-electric,55,58,107.33333333333333,107.44791666666667
False,bass-electric,59,60,107.33333333333333,107.44791666666667
False,bass-electric,51,52,107.33333333333333,107.45833333333333
False,bass-electric,127,72,107.37916666666666,107.48333333333333
False,bass-electric,89,40,107.5,107.99375
False,piano,85,35,107.5,107.63541666666667
False,piano,119,54,107.5,107.65625
False,piano,119,39,107.5,107.66666666666667
False,piano,127,44,107.5,107.67083333333333
False,piano,119,40,107.5,107.68125
False,bass-electric,127,72,107.56666666666666,107.72916666666667
False,bass-electric,64,60,107.83333333333333,107.95208333333333
False,bass-electric,52,58,107.83333333333333,107.95833333333333
False,bass-electric,56,52,107.83333333333333,107.97291666666666
False,bass-electric,127,72,107.86458333333333,108.07708333333333
True,violin,127,60,108.0,108.16666666666667
True,violin,113,67,108.0,108.16666666666667
True,violin,119,64,108.0,108.16666666666667
False,bass-electric,89,36,108.0,108.4375
False,piano,89,35,108.0,108.14583333333333
False,bass-electric,127,75,108.0625,108.10833333333333
False,bass-electric,127,76,108.10416666666667,108.45833333333333
False,bass-electric,64,60,108.33333333333333,108.42083333333333
False,bass-electric,62,52,108.33333333333333,108.43125
False,bass-electric,55,58,108.33333333333333,108.43125
False,bass-electric,93,40,108.5,108.97291666666666
False,piano,89,35,108.5,108.62916666666666
False,piano,113,54,108.5,108.64583333333333
False,piano,127,44,108.5,108.65625
False,piano,107,39,108.5,108.67708333333333
False,piano,127,40,108.5,108.68125
False,bass-electric,127,72,108.54166666666667,108.86458333333333
True,violin,107,64,108.83333333333333,109.0
True,violin,127,60,108.83333333333333,109.0
True,violin,107,67,108.83333333333333,109.0
False,bass-electric,64,60,108.83333333333333,108.91041666666666
False,bass-electric,56,58,108.83333333333333,108.92708333333333
False,bass-electric,64,52,108.83333333333333,108.9375
False,bass-electric,89,43,109.0,109.52083333333333
False,piano,93,35,109.0,109.09791666666666
False,bass-electric,127,72,109.02083333333333,109.57708333333333
False,bass-electric,76,60,109.33333333333333,109.44166666666666
False,bass-electric,52,58,109.33333333333333,109.44791666666667
False,bass-electric,56,52,109.33333333333333,109.45833333333333
False,bass-electric,93,40,109.5,109.87916666666666
False,piano,93,35,109.5,109.60416666666667
False,piano,119,39,109.5,109.63958333333333
False,piano,119,54,109.5,109.64583333333333
False,piano,127,40,109.5,109.65625
False,piano,127,44,109.5,109.65625
False,bass-electric,127,74,109.83333333333333,109.97916666666667
False,bass-electric,72,60,109.83333333333333,109.91666666666667
False,bass-electric,80,52,109.83333333333333,109.92083333333333
False,bass-electric,76,58,109.83333333333333,109.92708333333333
False,bass-electric,89,31,110.0,110.4
False,piano,89,35,110.0,110.10833333333333
False,bass-electric,127,74,110.31666666666666,110.40625
False,bass-electric,80,62,110.33333333333333,110.45833333333333
False,bass-electric,57,53,110.33333333333333,110.4625
False,bass-electric,76,59,110.33333333333333,110.46875
False,bass-electric,127,74,110.49375,110.73333333333333
False,bass-electric,102,35,110.5,110.94166666666666
False,piano,80,35,110.5,110.59375
False,piano,127,44,110.5,110.63958333333333
False,piano,113,39,110.5,110.63958333333333
False,piano,113,54,110.5,110.65625
False,piano,127,40,110.5,110.67083333333333
False,bass-electric,127,76,110.80625,110.92083333333333
False,bass-electric,56,59,110.83333333333333,110.93125
False,bass-electric,62,62,110.83333333333333,110.94791666666667
False,bass-electric,51,53,110.83333333333333,110.94791666666667
True,violin,107,62,111.0,111.16666666666667
True,violin,98,67,111.0,111.16666666666667
True,violin,119,59,111.0,111.16666666666667
False,bass-electric,93,38,111.0,111.51041666666667
False,piano,89,35,111.0,111.10833333333333
False,bass-electric,127,70,111.01458333333333,111.275
False,bass-electric,127,67,111.32291666666667,111.42708333333333
False,bass-electric,56,59,111.33333333333333,111.45208333333333
False,bass-electric,62,62,111.33333333333333,111.45833333333333
False,bass-electric,47,53,111.33333333333333,111.47916666666667
False,bass-electric,89,35,111.5,111.99375
False,piano,127,44,111.5,111.61458333333333
False,piano,89,35,111.5,111.61875
False,piano,113,39,111.5,111.63958333333333
False,piano,113,54,111.5,111.64583333333333
False,piano,127,40,111.5,111.67708333333333
False,bass-electric,127,67,111.525,111.79166666666667
False,bass-electric,57,59,111.83333333333333,111.94166666666666
False,bass-electric,50,53,111.83333333333333,111.95208333333333
False,bass-electric,60,62,111.83333333333333,111.95208333333333
False,bass-electric,127,64,111.86458333333333,111.95833333333333
False,bass-electric,89,31,112.0,112.39583333333333
False,piano,80,35,112.0,112.09791666666666
False,bass-electric,127,70,112.0625,112.16666666666667
False,bass-electric,127,71,112.16041666666666,112.4625
False,bass-electric,62,59,112.33333333333333,112.44166666666666
False,bass-electric,64,62,112.33333333333333,112.45833333333333
False,bass-electric,52,53,112.33333333333333,112.45833333333333
True,violin,113,59,112.5,112.66666666666667
True,violin,98,67,112.5,112.66666666666667
True,violin,107,62,112.5,112.66666666666667
False,bass-electric,93,35,112.5,112.9625
False,piano,76,35,112.5,112.60833333333333
False,piano,127,44,112.5,112.62916666666666
False,piano,119,39,112.5,112.63541666666667
False,piano,107,54,112.5,112.65
False,piano,127,40,112.5,112.67083333333333
False,bass-electric,127,67,112.52083333333333,112.91666666666667
True,violin,119,62,112.66666666666667,112.83333333333333
True,violin,107,67,112.66666666666667,112.83333333333333
True,violin,93,59,112.66666666666667,112.83333333333333
True,violin,62,67,112.83333333333333,113.0
True,violin,93,62,112.83333333333333,113.0
True,violin,107,59,112.83333333333333,113.0
False,bass-electric,62,59,112.83333333333333,112.93125
False,bass-electric,76,62,112.83333333333333,112.9375
False,bass-electric,59,53,112.83333333333333,112.95208333333333
True,violin,94,67,113.0,113.16666666666667
True,violin,89,59,113.0,113.16666666666667
True,violin,94,62,113.0,113.16666666666667
False,bass-electric,93,38,113.0,113.51458333333333
False,piano,93,35,113.0,113.10833333333333
False,bass-electric,127,67,113.02083333333333,113.65625
False,bass-electric,68,59,113.33333333333333,113.4375
False,bass-electric,57,53,113.33333333333333,113.44166666666666
False,bass-electric,76,62,113.33333333333333,113.44166666666666
False,bass-electric,107,35,113.5,113.78125
False,piano,93,35,113.5,113.61875
False,piano,127,44,113.5,113.64583333333333
False,piano,119,39,113.5,113.65
False,piano,113,54,113.5,113.66041666666666
False,piano,127,40,113.5,113.67083333333333
False,bass-electric,52,59,113.83333333333333,113.89583333333333
False,bass-electric,76,62,113.83333333333333,113.95208333333333
False,bass-electric,59,53,113.83333333333333,113.9625
False,bass-electric,127,67,113.87916666666666,114.0
False,bass-electric,127,73,113.90625,113.94791666666667
False,bass-electric,102,36,114.0,114.42708333333333
False,piano,98,35,114.0,114.14583333333333
False,bass-electric,127,72,114.07708333333333,114.28541666666666
False,bass-electric,85,52,114.33333333333333,114.47291666666666
False,bass-electric,89,60,114.33333333333333,114.47291666666666
False,bass-electric,85,58,114.33333333333333,114.47916666666667
False,bass-electric,127,72,114.34791666666666,114.48958333333333
False,bass-electric,98,40,114.5,114.9375
False,piano,119,54,114.5,114.65625
False,piano,98,35,114.5,114.66666666666667
False,piano,119,39,114.5,114.69166666666666
False,piano,127,44,114.5,114.72291666666666
False,piano,127,40,114.5,114.78125
False,bass-electric,127,72,114.53541666666666,114.66666666666667
False,bass-electric,127,72,114.83333333333333,114.97291666666666
False,bass-electric,56,52,114.83333333333333,114.94791666666667
False,bass-electric,68,60,114.83333333333333,114.95833333333333
False,bass-electric,57,58,114.83333333333333,114.9625
True,violin,127,60,115.0,115.16666666666667
True,violin,107,67,115.0,115.16666666666667
True,violin,107,64,115.0,115.16666666666667
False,bass-electric,85,43,115.0,115.47916666666667
False,piano,93,35,115.0,115.12916666666666
False,bass-electric,127,72,115.04166666666667,115.26458333333333
False,bass-electric,55,58,115.33333333333333,115.44791666666667
False,bass-electric,59,60,115.33333333333333,115.44791666666667
False,bass-electric,51,52,115.33333333333333,115.45833333333333
False,bass-electric,127,72,115.35833333333333,115.46875
False,bass-electric,89,40,115.5,115.99375
False,piano,85,35,115.5,115.63541666666667
False,piano,119,54,115.5,115.65625
False,piano,119,39,115.5,115.66666666666667
False,piano,127,44,115.5,115.67083333333333
False,piano,119,40,115.5,115.68125
False,bass-electric,127,72,115.54166666666667,115.6875
False,bass-electric,127,72,115.83333333333333,115.95208333333333
False,bass-electric,64,60,115.83333333333333,115.95208333333333
False,bass-electric,52,58,115.83333333333333,115.95833333333333
False,bass-electric,56,52,115.83333333333333,115.97291666666666
True,violin,127,60,116.0,116.16666666666667
True,violin,113,67,116.0,116.16666666666667
True,violin,119,64,116.0,116.16666666666667
False,bass-electric,89,36,116.0,116.4375
False,piano,89,35,116.0,116.14583333333333
False,bass-electric,127,75,116.04583333333333,116.0875
False,bass-electric,127,76,116.08333333333333,116.46875
False,bass-electric,127,74,116.0875,116.12916666666666
False,bass-electric,64,60,116.33333333333333,116.42083333333333
False,bass-electric,62,52,116.33333333333333,116.43125
False,bass-electric,55,58,116.33333333333333,116.43125
False,bass-electric,93,40,116.5,116.97291666666666
False,piano,89,35,116.5,116.62916666666666
False,piano,113,54,116.5,116.64583333333333
False,piano,127,44,116.5,116.65625
False,piano,107,39,116.5,116.67708333333333
False,piano,127,40,116.5,116.68125
False,bass-electric,127,72,116.51041666666667,116.875
True,violin,107,64,116.83333333333333,117.0
True,violin,127,60,116.83333333333333,117.0
True,violin,107,67,116.83333333333333,117.0
False,bass-electric,64,60,116.83333333333333,116.91041666666666
False,bass-electric,56,58,116.83333333333333,116.92708333333333
False,bass-electric,64,52,116.83333333333333,116.9375
False,bass-electric,89,43,117.0,117.52083333333333
False,piano,93,35,117.0,117.09791666666666
False,bass-electric,127,72,117.025,117.5875
False,bass-electric,76,60,117.33333333333333,117.44166666666666
False,bass-electric,52,58,117.33333333333333,117.44791666666667
False,bass-electric,56,52,117.33333333333333,117.45833333333333
False,bass-electric,93,40,117.5,117.87916666666666
False,piano,93,35,117.5,117.60416666666667
False,piano,119,39,117.5,117.63958333333333
False,piano,119,54,117.5,117.64583333333333
False,piano,127,44,117.5,117.65625
False,piano,127,40,117.5,117.65625
False,bass-electric,72,60,117.83333333333333,117.91666666666667
False,bass-electric,80,52,117.83333333333333,117.92083333333333
False,bass-electric,76,58,117.83333333333333,117.92708333333333
False,bass-electric,127,72,117.84791666666666,118.0
True,violin,94,66,118.0,118.33333333333333
True,violin,94,62,118.0,118.33333333333333
True,violin,94,69,118.0,118.33333333333333
False,bass-electric,62,62,118.0,118.07708333333333
False,bass-electric,76,60,118.0,118.13541666666667
False,bass-electric,60,54,118.0,118.13958333333333
False,bass-electric,93,38,118.0,118.50416666666666
False,piano,89,35,118.0,118.13541666666667
False,piano,127,44,118.0,118.13958333333333
False,piano,127,40,118.0,118.15
False,piano,113,39,118.0,118.15
False,piano,113,54,118.0,118.15
False,bass-electric,127,74,118.07708333333333,118.25
False,bass-electric,127,74,118.54583333333333,118.71875
False,bass-electric,127,74,118.86875,118.98333333333333
False,bass-electric,127,74,119.05625,119.27083333333333
False,bass-electric,127,74,119.35416666666667,119.52083333333333
False,bass-electric,127,76,119.5625,119.86875
False,bass-electric,127,74,119.87916666666666,120.0
False,bass-electric,127,78,120.39583333333333,120.5625
False,bass-electric,127,74,120.90625,121.04583333333333
False,bass-electric,127,76,121.0875,121.4375
False,bass-electric,127,74,121.41041666666666,121.95208333333333
False,trumpet,108,61,121.83333333333333,122.0
False,saxophone,113,58,121.83333333333333,122.0
False,trombone,122,54,121.83333333333333,122.0
False,bass-electric,127,74,121.97291666666666,122.07291666666667
False,trumpet,104,62,122.0,122.33333333333333
False,saxophone,113,59,122.0,122.33333333333333
False,trombone,117,55,122.0,122.33333333333333
False,piano,107,35,122.0,122.17708333333333
False,bass-electric,127,77,122.125,122.44166666666666
False,piano,80,35,122.5,122.61875
False,piano,119,37,122.5,122.625
False,piano,113,39,122.5,122.63541666666667
False,bass-electric,127,76,122.52083333333333,122.71875
False,bass-electric,127,76,122.82708333333333,123.025
False,piano,113,37,122.83333333333333,123.0
False,piano,107,39,122.83333333333333,123.00416666666666
False,piano,107,35,122.83333333333333,123.11875
False,bass-electric,127,74,123.02083333333333,123.26458333333333
False,bass-electric,127,76,123.32291666666667,123.54166666666667
False,piano,127,37,123.5,123.61875
False,piano,102,35,123.5,123.63541666666667
False,piano,127,39,123.5,123.63958333333333
False,bass-electric,127,77,123.8125,124.29583333333333
False,piano,107,35,124.0,124.17708333333333
False,bass-electric,127,74,124.3375,124.42083333333333
False,bass-electric,127,76,124.4625,124.92708333333333
False,piano,80,35,124.5,124.61875
False,piano,119,37,124.5,124.61875
False,piano,119,39,124.5,124.62916666666666
False,piano,113,37,124.83333333333333,124.97291666666666
False,piano,107,39,124.83333333333333,125.0
False,piano,107,35,124.83333333333333,125.11875
False,bass-electric,127,74,124.98333333333333,125.4
False,piano,127,37,125.5,125.62916666666666
False,piano,102,35,125.5,125.63541666666667
